,car_brand,car_model,car_year,car_mileage,car_price,source
5716,NISSAN,BIG TIIDA 5D ,2014,53757,368000,SUM
5717,NISSAN,MARCH ,2014,152340,288000,SUM
5718,HONDA,FIT,2015,24351,438000,SUM
5720,BENZ,B-CLASS W246 ,2013,1,638000,SUM
5721,HONDA,CR-V ,2018,34359,798000,SUM
5722,INFINITI,Q30,2018,36485,980000,SUM
5723,NISSAN,BIG TIIDA 5D ,2014,87440,318000,SUM
5724,BMW,X4 G02 ,2019,20000,2190000,SUM
5725,BMW,5 SERIES TOURING G31,2017,40000,1750000,SUM
5726,LUXGEN,LUXGEN7 SUV 2.2T,2013,136003,288000,SUM
5727,BMW,4 SERIES GRAN COUPE ,2017,40000,1480000,SUM
5728,BMW,3 SERIES GRAN TURISMO F34,2017,40000,1480000,SUM
5729,NISSAN,LIVINA ,2011,148592,238000,SUM
5730,LUXGEN,M7 TURBO ECO HYPER ,2019,26151,660000,SUM
5731,LEXUS,GS 2016-,2016,68000,1100000,SUM
5732,BENZ,GLC-CLASS COUPE ,2020,100,2880000,SUM
5733,MITSUBISHI,OUTLANDER ,2020,13244,858000,SUM
5734,NISSAN,LIVINA,2018,191163,358000,SUM
5735,BENZ,GLC-CLASS COUPE ,2020,100,2850000,SUM
5736,VW,TIGUAN ,2019,17899,1120000,SUM
5737,VOLVO,XC90 ,2016,136899,1328000,SUM
5738,VW,AMAROK,2018,85496,1150000,SUM
5739,BENZ,E-CLASS W213 ,2017,40000,1830000,SUM
5741,BENZ,CLA-CLASS,2017,40000,1450000,SUM
5742,HYUNDAI,VERNA,2017,43912,328000,SUM
5743,MITSUBISHI,DELICA 廂車,2018,89026,368000,SUM
5744,MITSUBISHI,DELICA貨車,2018,64022,378000,SUM
5745,TOYOTA,VIOS ,2017,79314,358000,SUM
5746,VOLVO,XC90 ,2016,136000,1380000,SUM
5747,AUDI,Q3 2020~,2020,3824,1790000,SUM
5748,BENZ,E-CLASS ESTATE S212 ,2014,117747,1198000,SUM
5749,BENZ,C-CLASS ESTATE ,2015,93504,1438000,SUM
5750,MITSUBISHI,ZINGER,2018,161609,345000,SUM
5751,TOYOTA,SIENTA,2018,4400,538000,SUM
5752,MITSUBISHI,LANCER IO ,2015,46341,368000,SUM
5753,BMW,X5 F15 ,2016,69298,1468000,SUM
5754,MAZDA,MAZDA 3 ,2011,110000,358000,SUM
5755,HONDA,CIVIC ,2015,23651,468000,SUM
5756,LUXGEN,U6 GT,2019,56971,698000,SUM
5757,VW,GOLF VII,2015,85000,458000,SUM
5758,MITSUBISHI,DELICA貨車 ,2010,200948,228000,SUM
5759,MITSUBISHI,LANCER FORTIS ,2010,156345,218000,SUM
5760,MAZDA,MAZDA 3 ,2010,200000,318000,SUM
5761,MITSUBISHI,LANCER FORTIS ,2010,140000,228000,SUM
5762,NISSAN,LIVINA,2016,38698,398000,SUM
5763,TOYOTA,CAMRY ,2010,163671,298000,SUM
5764,LUXGEN,U6 TURBO ECO HYPER ,2016,110000,438000,SUM
5765,LUXGEN,U6 TURBO ,2014,46283,318000,SUM
5766,TOYOTA,YARIS ,2013,117013,298000,SUM
5767,INFINITI,QX70 ,2015,110000,718000,SUM
5768,LEXUS,ES ,2015,93163,850000,SUM
5769,NISSAN,iTIIDA ,2018,31681,458000,SUM
5770,NISSAN,MARCH ,2012,138202,248000,SUM
5771,NISSAN,LIVINA,2014,81012,318000,SUM
5772,HONDA,ODYSSEY ,2015,131341,1028000,SUM
5773,BMW,5 SERIES SEDAN G30 ,2017,66000,1638000,SUM
5775,BENZ,GLA-CLASS X156 ,2017,38390,1190000,SUM
5776,FORD,RANGER,2016,150000,880000,SUM
5777,NISSAN,LIVINA,2018,43000,358000,SUM
5778,MITSUBISHI,DELICA貨車,2015,91449,358000,SUM
5779,VW,POLO ,2018,64634,680000,SUM
5780,FORD,KUGA,2020,7466,958000,SUM
5781,HYUNDAI,IX35,2012,143542,298000,SUM
5783,SUZUKI,SUPER CARRY,2017,106010,358000,SUM
5784,TOYOTA,ALTIS ,2015,141156,438000,SUM
5785,TOYOTA,YARIS ,2016,92447,398000,SUM
5786,KIA,CARENS ,2019,88115,518000,SUM
5787,AUDI,Q3 ,2015,101974,1398000,SUM
5788,NISSAN,SERENA ,2012,137172,318000,SUM
5789,BMW,M3 F80,2015,59000,2388000,SUM
5790,BENZ,E-CLASS W213 ,2017,32432,1958000,SUM
5791,LEXUS,RX ,2020,11972,2088000,SUM
5792,BMW,5 SERIES SEDAN G30 ,2017,110000,1480000,SUM
5793,BENZ,C-CLASS SEDAN W205 ,2016,23132,1788000,SUM
5794,TOYOTA,CAMRY ,2009,150000,258000,SUM
5795,MAZDA,MAZDA 3 4D ,2017,40000,638000,SUM
5796,TOYOTA,ALTIS ,2015,100000,538000,SUM
5797,KIA,CARENS ,2019,55288,538000,SUM
5798,HYUNDAI,ELANTRA EX ,2017,78245,378000,SUM
5799,NISSAN,LIVINA,2017,71530,328000,SUM
5800,TOYOTA,ALTIS ,2019,23640,528000,SUM
5801,TOYOTA,ALTIS ,2019,33832,518000,SUM
5802,HYUNDAI,ELANTRA EX ,2017,115986,358000,SUM
5803,HYUNDAI,ELANTRA EX ,2017,98351,368000,SUM
5804,TOYOTA,ALTIS ,2019,23430,528000,SUM
5805,SMART,FORFOUR ,2017,20265,568000,SUM
5806,NISSAN,TIIDA 4D,2012,139254,165000,SUM
5807,VW,GOLF VII,2018,40000,938000,SUM
5808,NISSAN,TIIDA 4D ,2014,202476,215000,SUM
5809,AUDI,A1,2016,80000,598000,SUM
5810,NISSAN,LIVINA,2019,18849,438000,SUM
5811,MITSUBISHI,VERYCA 廂車,2015,96639,288000,SUM
5812,SUZUKI,VITARA ,2016,104928,458000,SUM
5813,FORD,FOCUS 5D,2015,126002,398000,SUM
5814,FORD,FOCUS ,2012,149444,288000,SUM
5815,TOYOTA,ALTIS ,2011,113114,258000,SUM
5816,NISSAN,BIG TIIDA 5D ,2015,94752,368000,SUM
5817,LUXGEN,U6 TURBO ,2014,142653,358000,SUM
5818,HYUNDAI,SANTA FE ,2015,148524,598000,SUM
5819,HYUNDAI,GRAND STAREX ,2018,106000,798000,SUM
5820,FORD,MONDEO ,2017,97000,658000,SUM
5821,HYUNDAI,SUPER ELANTRA ,2017,144275,368000,SUM
5822,KIA,CARENS ,2019,78097,528000,SUM
5823,TOYOTA,ALTIS ,2016,91782,468000,SUM
5824,MITSUBISHI,OUTLANDER ,2012,90306,328000,SUM
5826,BENZ,E-CLASS W213 ,2016,34000,1688000,SUM
5829,TOYOTA,ALTIS ,2017,24561,565000,SUM
5830,HYUNDAI,SANTA FE ,2017,77064,598000,SUM
5832,TOYOTA,AURIS,2018,30000,718000,SUM
5833,BENZ,GLC-CLASS ,2019,40000,2990000,SUM
5834,BENZ,GLC-CLASS COUPE ,2019,24000,2450000,SUM
5835,BENZ,GLC-CLASS COUPE ,2019,11000,2550000,SUM
5836,BENZ,GLC-CLASS COUPE ,2021,120,2900000,SUM
5837,TOYOTA,INNOVA,2011,150000,278000,SUM
5838,BENZ,GLC-CLASS COUPE ,2021,125,2880000,SUM
5839,BENZ,GLC-CLASS ,2019,36000,2050000,SUM
5840,BENZ,GLC-CLASS ,2017,43000,1890000,SUM
5841,BENZ,E-CLASS W212 ,2014,110000,1180000,SUM
5842,FORD,FIESTA 4D SEDAN,2012,190000,168000,SUM
5843,TOYOTA,CAMRY ,2009,222000,288000,SUM
5845,TOYOTA,ALTIS ,2018,10134,528000,SUM
5846,HONDA,CR-V ,2013,209525,458000,SUM
5848,LUXGEN,LUXGEN7 SUV 2.2T,2010,138232,198000,SUM
5849,TOYOTA,YARIS ,2011,67695,270000,SUM
5850,HONDA,CR-V ,2013,254440,388000,SUM
5851,TOYOTA,COROLLA CROSS,2021,7,779000,SUM
5852,BMW,5 SERIES SEDAN G30 ,2018,42388,2150000,SUM
5853,FORD,FOCUS 5D ,2020,27700,1190000,SUM
5854,FORD,MONDEO ,2015,56339,578000,SUM
5855,NISSAN,LIVINA,2012,107510,258000,SUM
5856,BENZ,CLA-CLASS,2014,86000,1058000,SUM
5857,NISSAN,X-TRAIL ,2019,23469,738000,SUM
5858,FORD,FOCUS 5D ,2019,33000,798000,SUM
5859,HYUNDAI,SUPER ELANTRA ,2017,159751,368000,SUM
5860,MINI,MINI CLUBMAN,2017,41000,1330000,SUM
5861,LUXGEN,U7 TURBO ,2014,38152,378000,SUM
5862,HYUNDAI,GRAND STAREX ,2015,123846,588000,SUM
5863,NISSAN,TEANA ,2014,113613,328000,SUM
5864,TOYOTA,VIOS ,2015,78326,328000,SUM
5865,NISSAN,KICKS,2020,4283,699000,SUM
5866,TOYOTA,YARIS ,2014,139200,328000,SUM
5867,NISSAN,TIIDA 5D ,2010,142408,248000,SUM
5868,BMW,5 SERIES SEDAN G30 ,2017,74000,1998000,SUM
5869,BENZ,GLC-CLASS ,2017,40000,1950000,SUM
5870,BENZ,C-CLASS SEDAN W205 ,2016,120000,1288000,SUM
5871,NISSAN,LIVINA,2013,196591,198000,SUM
5872,HONDA,CIVIC ,2014,166877,418000,SUM
5873,TOYOTA,ALTIS ,2017,81000,568000,SUM
5874,TOYOTA,CAMRY ,2015,199378,438000,SUM
5875,NISSAN,TIIDA 5D ,2010,148491,248000,SUM
5876,TOYOTA,ALTIS ,2011,149839,278000,SUM
5877,FORD,FOCUS 5D,2015,50000,435000,SUM
5878,LUXGEN,U6 TURBO ,2014,90000,365000,SUM
5879,LUXGEN,U7 TURBO ,2015,98235,398000,SUM
5880,FORD,FOCUS 5D,2015,106677,418000,SUM
5881,TOYOTA,ALTIS ,2012,130000,338000,SUM
5882,MITSUBISHI,LANCER FORTIS ,2009,120000,218000,SUM
5883,LUXGEN,U6 TURBO ,2015,101451,428000,SUM
5884,MITSUBISHI,OUTLANDER ,2015,111943,488000,SUM
5885,MAZDA,MAZDA 3 ,2012,90000,355000,SUM
5886,MAZDA,MAZDA 5 ,2013,114260,378000,SUM
5887,FORD,RANGER,2019,25932,1250000,SUM
5888,TOYOTA,CAMRY ,2018,93591,598000,SUM
5889,MITSUBISHI,VERYCA貨車 ,2014,187792,288000,SUM
5890,MITSUBISHI,VERYCA 貨車,2018,73132,358000,SUM
5891,LUXGEN,U6 TURBO ECO HYPER ,2015,67890,418000,SUM
5892,LUXGEN,U6 TURBO ,2014,80000,328000,SUM
5893,TOYOTA,ALTIS ,2013,168345,368000,SUM
5895,HYUNDAI,I30 HATCHBACK,2013,120000,238000,SUM
5896,BENZ,C-CLASS SEDAN W205 ,2015,112500,1050000,SUM
5897,BENZ,C-CLASS COUPE W204,2013,117028,769000,SUM
5899,TOYOTA,YARIS ,2016,114212,389000,SUM
5900,TOYOTA,INNOVA,2012,130441,278000,SUM
5901,PORSCHE,MACAN,2018,38000,3000000,SUM
5902,MITSUBISHI,COLT PLUS ,2017,70964,298000,SUM
5903,HONDA,CR-V ,2013,158768,498000,SUM
5904,BENZ,E-CLASS W212 ,2014,117000,1258000,SUM
5905,FORD,FOCUS 5D,2015,114165,368000,SUM
5906,LUXGEN,URX,2021,20,880000,SUM
5907,TOYOTA,HILUX,2020,12703,1270000,SUM
5908,MITSUBISHI,CANTER ,2019,63940,1065000,SUM
5909,MITSUBISHI,VERYCA貨車 ,2014,68784,358000,SUM
5911,MITSUBISHI,SUPER DELICA,2017,104286,388000,SUM
5912,BMW,X4 G02 ,2018,29000,2290000,SUM
5913,BMW,X2 F39 ,2017,50000,1590000,SUM
5914,TOYOTA,ALTIS ,2016,300000,328000,SUM
5915,TOYOTA,VIOS ,2011,60193,258000,SUM
5916,BMW,X2 F39 ,2017,32000,1580000,SUM
5917,BENZ,GLC-CLASS COUPE ,2016,80000,1990000,SUM
5918,HONDA,CR-V ,2009,156000,288000,SUM
5919,TOYOTA,ALTIS ,2018,74854,568000,SUM
5920,BENZ,E-CLASS W212 ,2014,114000,988000,SUM
5921,NISSAN,KICKS,2019,37311,628000,SUM
5922,MITSUBISHI,LANCER FORTIS ,2011,140000,248000,SUM
5923,MITSUBISHI,VERYCA貨車 ,2010,229132,275000,SUM
5924,TOYOTA,YARIS ,2011,130000,298000,SUM
5925,BMW,4 SERIES GRAN COUPE ,2016,77000,1490000,SUM
5926,BMW,X6 F16 ,2016,62000,1980000,SUM
5927,NISSAN,TIIDA 4D ,2017,72051,298000,SUM
5928,NISSAN,GRAND LIVINA,2010,120202,248000,SUM
5929,FORD,FOCUS,2013,120000,378000,SUM
5930,HYUNDAI,IX35,2013,59571,328000,SUM
5931,HONDA,FIT ,2018,68988,488000,SUM
5932,BENZ,METRIS,2017,87029,1498000,SUM
5933,HONDA,CR-V ,2014,53074,568000,SUM
5934,BENZ,CLA-CLASS,2016,64000,1288000,SUM
5935,VW,TIGUAN ,2020,22383,1398000,SUM
5936,MITSUBISHI,ZINGER,2018,166572,398000,SUM
5937,TOYOTA,CAMRY ,2011,153494,338000,SUM
5938,FORD,ECONOVAN貨車 ,2010,157935,225000,SUM
5939,MAZDA,MAZDA 5 ,2010,205002,258000,SUM
5940,TOYOTA,YARIS ,2014,149056,358000,SUM
5942,HONDA,FIT ,2018,32732,538000,SUM
5943,NISSAN,SUPER SENTRA ,2018,34000,558000,SUM
5944,TOYOTA,ALTIS ,2012,82142,288000,SUM
5945,LUXGEN,U6 TURBO ECO HYPER ,2015,107020,358000,SUM
5946,TOYOTA,ALTIS ,2015,174035,398000,SUM
5947,FORD,FOCUS 5D,2014,110000,408000,SUM
5948,MITSUBISHI,OUTLANDER ,2018,58424,628000,SUM
5949,MITSUBISHI,ZINGER,2018,87371,398000,SUM
5950,BMW,X4 F26 ,2016,94727,1378000,SUM
5951,TOYOTA,YARIS ,2009,167815,238000,SUM
5952,TOYOTA,YARIS ,2016,123734,368000,SUM
5953,NISSAN,BIG TIIDA 5D ,2014,130000,338000,SUM
5954,MITSUBISHI,OUTLANDER ,2009,226237,218000,SUM
5956,BMW,4 SERIES COUPE F32 ,2016,106000,1168000,SUM
5957,BMW,X1 F48 ,2019,13049,1350000,SUM
5958,NISSAN,KICKS,2018,76000,588000,SUM
5959,MITSUBISHI,DELICA廂車 ,2010,181790,222000,SUM
5960,TOYOTA,INNOVA,2015,102209,338000,SUM
5961,BENZ,CLA-CLASS,2015,101829,1188000,SUM
5962,SMART,FORFOUR ,2017,39055,578000,SUM
5963,BMW,5 SERIES SEDAN G30 ,2017,53012,1599000,SUM
5964,FORD,FIESTA 4D SEDAN,2012,74445,228000,SUM
5965,TOYOTA,YARIS ,2017,103278,388000,SUM
5966,MITSUBISHI,COLT PLUS ,2010,215455,108000,SUM
5967,HYUNDAI,IX35,2011,98000,338000,SUM
5968,LUXGEN,LUXGEN7 MPV 2.2T,2011,170000,268000,SUM
5969,TOYOTA,VIOS ,2019,22000,428000,SUM
5970,TOYOTA,ALTIS ,2011,69000,318000,SUM
5971,TOYOTA,WISH ,2014,137389,460000,SUM
5972,FORD,KUGA ,2014,37378,488000,SUM
5973,BENZ,GLA-CLASS X156 ,2015,102197,1230000,SUM
5974,BMW,3 SERIES SEDAN F30,2015,48441,1280000,SUM
5975,BENZ,CLA-CLASS,2018,36439,1480000,SUM
5976,MITSUBISHI,COLT PLUS ,2019,70000,428000,SUM
5977,FORD,FIESTA ,2015,72394,358000,SUM
5978,TOYOTA,ALTIS ,2013,140984,388000,SUM
5979,MITSUBISHI,VERYCA貨車 ,2014,170856,258000,SUM
5980,TOYOTA,ALTIS ,2019,26000,598000,SUM
5981,BENZ,GLC-CLASS ,2018,32226,1788000,SUM
5982,BENZ,GLC-CLASS ,2018,23847,1788000,SUM
5983,BENZ,GLC-CLASS ,2018,41436,1758000,SUM
5984,LEXUS,NX ,2019,17686,1720000,SUM
5985,BMW,5 SERIES SEDAN G30 ,2017,97000,1368000,SUM
5986,MITSUBISHI,VERYCA 貨車,2016,74978,299000,SUM
5987,HYUNDAI,I30 HATCHBACK,2013,121954,288000,SUM
5988,MITSUBISHI,VERYCA A190 貨車 ,2019,67000,428000,SUM
5989,MITSUBISHI,COLT PLUS IO ,2010,282596,158000,SUM
5991,MITSUBISHI,VERYCA 貨車,2018,42918,338000,SUM
5992,HYUNDAI,IX35,2013,79322,358000,SUM
5993,BENZ,C-CLASS SEDAN W204 ,2014,115889,808000,SUM
5994,NISSAN,LIVINA,2015,46256,338000,SUM
5995,TOYOTA,ALTIS ,2012,183226,288000,SUM
5996,MITSUBISHI,COLT PLUS IO ,2010,220027,138000,SUM
5999,TOYOTA,YARIS ,2015,80534,428000,SUM
6000,VW,T6 CARAVELLE,2015,281515,728000,SUM
6001,LUXGEN,U6 GT,2019,54026,628000,SUM
6002,BENZ,C-CLASS SEDAN W204 ,2013,151129,758000,SUM
6003,SKODA,OCTAVIA COMBI ,2016,8385,828000,SUM
6004,NISSAN,BIG TIIDA 5D ,2016,92892,398000,SUM
6005,TOYOTA,VIOS ,2009,183144,198000,SUM
6006,BENZ,GLB-CLASS,2021,136,2790000,SUM
6007,BENZ,E-CLASS W213 ,2017,6642,2380000,SUM
6008,BENZ,GLC-CLASS ,2018,40061,2150000,SUM
6011,MITSUBISHI,DELICA廂車 ,2010,191890,278000,SUM
6012,LUXGEN,U5,2017,77844,428000,SUM
6013,HONDA,CIVIC,2010,181019,278000,SUM
6014,NISSAN,LIVINA,2011,159200,218000,SUM
6015,MITSUBISHI,ZINGER,2017,79712,378000,SUM
6016,TOYOTA,PREVIA ,2015,32396,1090000,SUM
6017,MITSUBISHI,VERYCA貨車 ,2009,230304,198000,SUM
6018,NISSAN,MARCH ,2019,37000,368000,SUM
6019,HONDA,FIT ,2013,82497,338000,SUM
6020,FORD,FOCUS,2013,101828,358000,SUM
6021,TOYOTA,VIOS ,2012,2613410,188000,SUM
6022,MITSUBISHI,VERYCA 貨車,2015,100527,318000,SUM
6023,MITSUBISHI,VERYCA貨車 ,2015,99700,338000,SUM
6024,BENZ,E-CLASS W213 ,2016,48000,1658000,SUM
6026,HONDA,FIT ,2010,131706,288000,SUM
6027,BENZ,GLC-CLASS ,2019,18703,2180000,SUM
6028,BENZ,GLC-CLASS ,2019,18684,2280000,SUM
6029,TOYOTA,ALTIS ,2016,70120,518000,SUM
6030,MITSUBISHI,ZINGER,2017,89175,368000,SUM
6031,TOYOTA,INNOVA,2011,135251,258000,SUM
6032,TOYOTA,RAV4 ,2016,71000,698000,SUM
6033,NISSAN,BIG TIIDA 5D ,2017,29000,498000,SUM
6034,FORD,TOURNEO CUSTOM,2016,388318,568000,SUM
6035,MAZDA,MAZDA 3 4D ,2013,160000,298000,SUM
6037,TOYOTA,ALTIS ,2019,7315,588000,SUM
6038,LEXUS,IS ,2016,73798,1128000,SUM
6039,TOYOTA,WISH ,2012,52824,438000,SUM
6040,NISSAN,NEW BLUEBIRD SYLPHY,2012,187074,268000,SUM
6041,TOYOTA,WISH ,2009,169359,298000,SUM
6042,MITSUBISHI,VERYCA 廂車,2016,65262,328000,SUM
6043,LUXGEN,U6 TURBO ,2013,263221,288000,SUM
6044,MITSUBISHI,VERYCA貨車 ,2013,111000,268000,SUM
6045,LUXGEN,LUXGEN7 MPV 2.2T,2011,276175,238000,SUM
6046,HYUNDAI,I30 HATCHBACK,2013,75722,258000,SUM
6047,BENZ,C-CLASS W205 COUPE ,2016,77500,1580000,SUM
6048,BENZ,C-CLASS SEDAN W205 ,2016,92591,1198000,SUM
6049,BMW,7 SERIES SEDAN G11,2016,146202,1599000,SUM
6050,TOYOTA,CAMRY ,2016,102248,519000,SUM
6051,LUXGEN,U7 TURBO ,2017,90000,538000,SUM
6052,LUXGEN,U7 TURBO ECO HYPER,2016,80000,548000,SUM
6053,FORD,RANGER,2019,19345,1288000,SUM
6054,HYUNDAI,SUPER ELANTRA ,2018,30000,528000,SUM
6055,BENZ,E-CLASS ESTATE S212 ,2013,129154,898000,SUM
6056,BMW,5 SERIES SEDAN F10,2016,64000,1028000,SUM
6058,BENZ,CLA-CLASS,2016,65000,1218000,SUM
6059,TOYOTA,YARIS ,2018,39000,488000,SUM
6060,HONDA,CR-V ,2019,19950,858000,SUM
6061,TOYOTA,VIOS ,2016,120501,298000,SUM
6062,TOYOTA,ALTIS ,2013,124046,358000,SUM
6063,FORD,MONDEO ,2015,50000,508000,SUM
6064,BMW,3 SERIES SEDAN G20,2020,20295,1758000,SUM
6065,BMW,7 SERIES SEDAN G11,2016,49000,2080000,SUM
6066,TOYOTA,WISH ,2009,130628,358000,SUM
6067,VW,GOLF VII,2018,43699,1338000,SUM
6069,MASERATI,GHIBLI,2016,74340,2188000,SUM
6070,LUXGEN,LUXGEN7 MPV 2.2T,2012,141698,268000,SUM
6071,HONDA,FIT ,2012,66297,345000,SUM
6072,MAZDA,MAZDA 3 ,2011,162819,258000,SUM
6073,NISSAN,TIIDA 5D ,2010,117000,258000,SUM
6074,HONDA,ODYSSEY ,2015,139800,888000,SUM
6075,HONDA,ODYSSEY ,2018,120391,1230000,SUM
6076,MITSUBISHI,DELICA貨車,2019,55511,439000,SUM
6077,NISSAN,MARCH ,2013,100790,268000,SUM
6078,LUXGEN,URX,2019,2835,688000,SUM
6079,NISSAN,LIVINA ,2011,185966,208000,SUM
6080,TOYOTA,WISH ,2015,101130,498000,SUM
6081,TOYOTA,CAMRY ,2017,39694,588000,SUM
6082,MITSUBISHI,DELICA貨車,2017,97384,370000,SUM
6083,MITSUBISHI,VERYCA貨車 ,2011,75392,318000,SUM
6084,TOYOTA,INNOVA,2013,94767,318000,SUM
6085,TOYOTA,ALTIS ,2017,72590,548000,SUM
6086,HYUNDAI,TUCSON ,2016,46583,688000,SUM
6087,MITSUBISHI,COLT PLUS ,2014,80000,258000,SUM
6088,MAZDA,CX-3,2017,32330,668000,SUM
6089,FORD,RANGER,2019,23805,1268000,SUM
6090,MAZDA,MAZDA 3 4D ,2018,51082,539000,SUM
6091,BMW,3 SERIES SEDAN F30,2019,30664,1720000,SUM
6092,HYUNDAI,IX35,2014,87672,368000,SUM
6093,SUBARU,FORESTER ,2014,163949,558000,SUM
6094,HONDA,CR-V ,2018,40660,838000,SUM
6095,TOYOTA,ALTIS ,2017,132329,398000,SUM
6096,FORD,FOCUS 5D,2014,105518,388000,SUM
6097,LUXGEN,LUXGEN7 MPV 2.2T,2011,176874,268000,SUM
6098,SKODA,OCTAVIA COMBI ,2017,86743,698000,SUM
6099,TOYOTA,ALTIS ,2017,30379,568000,SUM
6100,MAZDA,CX-3,2018,50767,698000,SUM
6102,NISSAN,KICKS,2021,7,709000,SUM
6103,MITSUBISHI,VERYCA 貨車,2017,107148,340000,SUM
6105,MAZDA,CX-3,2016,120574,558000,SUM
6106,HYUNDAI,I10 ,2015,86528,268000,SUM
6107,BMW,5 SERIES SEDAN F10,2015,185294,869000,SUM
6108,BMW,5 SERIES SEDAN G30 ,2017,14000,1588000,SUM
6109,HYUNDAI,VENUE,2020,10101,708000,SUM
6110,HYUNDAI,VENUE,2020,7416,708000,SUM
6111,MITSUBISHI,OUTLANDER ,2017,25612,540000,SUM
6112,NISSAN,BIG TIIDA 5D ,2016,45119,408000,SUM
6113,BENZ,CLA-CLASS,2015,64523,1199000,SUM
6114,NISSAN,LIVINA,2019,31263,469000,SUM
6115,TOYOTA,YARIS ,2017,98565,419000,SUM
6116,TOYOTA,WISH ,2015,111041,519000,SUM
6117,TOYOTA,WISH ,2015,123611,489000,SUM
6118,BENZ,E-CLASS W213 ,2017,40538,1688000,SUM
6119,BENZ,C-CLASS SEDAN W205 ,2016,63729,1298000,SUM
6120,TOYOTA,SIENTA,2020,24148,538000,SUM
6121,HONDA,ACCORD ,2009,157671,238000,SUM
6122,BMW,4 SERIES GRAN COUPE ,2016,48000,1388000,SUM
6123,FORD,FOCUS 5D ,2016,105896,398000,SUM
6124,BENZ,GLC-CLASS ,2017,57000,1568000,SUM
6125,NISSAN,LIVINA,2011,75000,238000,SUM
6126,BMW,8 SERIES G16,2020,5000,4380000,SUM
6127,TOYOTA,VIOS ,2009,125000,198000,SUM
6128,HYUNDAI,IX35,2011,134251,338000,SUM
6129,BENZ,C-CLASS W205 COUPE ,2020,21050,1698000,SUM
6130,TOYOTA,ALTIS ,2014,110000,438000,SUM
6131,HYUNDAI,IX35,2011,300000,238000,SUM
6132,LUXGEN,M7 TURBO ECO HYPER ,2019,30000,750000,SUM
6133,TOYOTA,RAV4 ,2018,78736,777000,SUM
6134,TOYOTA,ALTIS ,2016,51600,428000,SUM
6135,SUZUKI,SWIFT ,2017,40000,558000,SUM
6136,MITSUBISHI,VERYCA 貨車,2017,14426,358000,SUM
6137,HYUNDAI,ELANTRA ,2012,67291,308000,SUM
6138,HONDA,CIVIC ,2014,58655,475000,SUM
6139,NISSAN,BIG TIIDA 5D ,2013,43618,358000,SUM
6140,MITSUBISHI,DELICA廂車 ,2010,166825,225000,SUM
6141,MITSUBISHI,DELICA 廂車,2016,45198,358000,SUM
6142,TOYOTA,VIOS ,2018,110910,348000,SUM
6143,HYUNDAI,ELANTRA ,2012,125581,348000,SUM
6144,SUZUKI,VITARA ,2016,48500,538000,SUM
6145,MITSUBISHI,LANCER FORTIS ,2011,108992,238000,SUM
6146,LUXGEN,U6 GT,2019,54000,680000,SUM
6147,MITSUBISHI,SUPER DELICA,2013,188000,328000,SUM
6148,HONDA,CIVIC,2011,107469,398000,SUM
6149,PORSCHE,MACAN,2018,52389,2088000,SUM
6150,BENZ,C-CLASS SEDAN W205 ,2014,53459,1188000,SUM
6151,NISSAN,LIVINA,2017,87829,378000,SUM
6152,FORD,FIESTA ,2017,80000,418000,SUM
6153,NISSAN,TIIDA 4D ,2014,92033,248000,SUM
6154,MITSUBISHI,CANTER02,2015,211033,735000,SUM
6155,NISSAN,LIVINA ,2010,90000,198000,SUM
6156,NISSAN,LIVINA,2015,83806,368000,SUM
6157,NISSAN,BIG TIIDA 5D ,2016,95866,428000,SUM
6158,MITSUBISHI,LEADCA ,2016,48450,498000,SUM
6159,HONDA,ODYSSEY ,2017,50000,1280000,SUM
6161,BENZ,C-CLASS SEDAN W205 ,2018,41207,1698000,SUM
6162,VOLVO,S60,2017,45373,878000,SUM
6163,TOYOTA,C-HR,2018,20000,838000,SUM
6164,TOYOTA,ALTIS ,2014,85040,458000,SUM
6166,TOYOTA,ALTIS ,2013,170782,328000,SUM
6167,HYUNDAI,TUCSON ,2021,5000,818000,SUM
6168,TOYOTA,VIOS ,2010,92113,218000,SUM
6169,NISSAN,TEANA ,2016,82987,368000,SUM
6170,HONDA,FIT ,2011,160000,288000,SUM
6171,MITSUBISHI,VERYCA 貨車,2018,73383,365000,SUM
6172,LUXGEN,LUXGEN7 SUV 2.2T,2010,140000,228000,SUM
6173,BENZ,C-CLASS SEDAN W205 ,2017,57529,1538000,SUM
6174,FORD,FIESTA ,2017,100000,438000,SUM
6175,MITSUBISHI,COLT PLUS ,2011,103290,198000,SUM
6177,NISSAN,LIVINA,2012,250000,188000,SUM
6178,BMW,5 SERIES SEDAN G30 ,2017,52551,1750000,SUM
6179,HYUNDAI,ELANTRA EX ,2015,49000,438000,SUM
6180,TOYOTA,RAV4 ,2019,24000,958000,SUM
6181,BMW,1 SERIES F20,2019,19758,1090000,SUM
6182,TOYOTA,YARIS ,2017,99788,419000,SUM
6183,HYUNDAI,IX35,2010,123013,278000,SUM
6184,BMW,7 SERIES SEDAN G11,2017,18000,2288000,SUM
6185,BMW,3 SERIES GRAN TURISMO F34,2015,114604,999000,SUM
6186,FORD,KUGA ,2015,70441,539000,SUM
6187,BENZ,E-CLASS W213 ,2017,29866,1600000,SUM
6188,TOYOTA,YARIS ,2011,140000,278000,SUM
6189,TOYOTA,RAV4 ,2014,133673,528000,SUM
6190,AUDI,A6 C7 ,2015,90000,928000,SUM
