,auto_brand_en,item_kind_name_en,car_year,car_mileage,car_price,car_color,car_door,car_seat,auto_gas_size,car_driveMode,car_fuel,auto_tab_name,verified,source
33706,MERCEDES-BENZ,CLS,2011,110000,828000,白,4,4,3500,2,汽油,手自排,0.0,8891
33707,MITSUBISHI,OUTLANDER,2009,119000,228000,黑,5,5,2400,2,汽油,手自排,0.0,8891
33708,MITSUBISHI,ZINGER,2010,103000,198000,藍,5,5,2400,2,汽油,自排,0.0,8891
33709,NISSAN,SENTRA,2005,40000,98000,銀,4,5,1600,2,汽油,自排,0.0,8891
33710,NISSAN,TEANA,2011,230000,188000,白,4,5,2500,2,汽油,自排,0.0,8891
33711,BMW,M5,2018,14000,3500000,黑,4,5,4400,2,汽油,自手排,0.0,8891
33712,MERCEDES-BENZ,E-CLASS SEDAN,2020,3000,0,黑,4,5,2000,2,油電複合,手自排,0.0,8891
33713,NISSAN,TEANA,2011,198000,170000,黑,4,5,2000,2,汽油,自排,0.0,8891
33714,PORSCHE,MACAN S,2019,23000,3180000,白,5,5,3000,4,汽油,手自排,0.0,8891
33715,FORD,KUGA,2015,40000,568000,紅,5,5,1500,2,汽油,手自排,0.0,8891
33716,BMW,7-SERIES,2009,130000,540000,黑,4,5,3000,2,汽油,手自排,0.0,8891
33717,TOYOTA,PRIUS C,2014,130000,398000,白,5,5,1500,2,油電複合,自排,0.0,8891
33718,LEXUS,NX,2015,79000,1128000,,5,5,2000,4,汽油,自手排,0.0,8891
33719,TOYOTA,CAMRY,2017,78000,630000,黑,4,5,2000,2,汽油,手自排,0.0,8891
33720,BMW,M3,2002,240000,1500000,藍,2,5,3200,2,汽油,手排,0.0,8891
33721,LUXGEN,U6 GT,2018,10000,648000,白,5,5,1800,2,汽油,手自排,0.0,8891
33722,MERCEDES-BENZ,GLC,2018,30000,1730000,黑,5,5,2000,2,汽油,手自排,0.0,8891
33723,MERCEDES-BENZ,E-CLASS SEDAN,2017,30000,1780000,黑,4,5,2000,2,汽油,手自排,0.0,8891
33724,TOYOTA,WISH,2005,140000,165000,灰,5,7,2000,2,汽油,自手排,0.0,8891
33725,CMC,MAGIC,2001,334000,138000,銀灰,5,8,1600,2,汽油,手排,0.0,8891
33726,ALFA ROMEO,STELVIO,2018,32000,0,黑,5,5,2000,4,汽油,自排,0.0,8891
33727,MITSUBISHI,DELICA廂車,1998,485000,198000,綠銀,5,4,2500,4,柴油,手排,0.0,8891
33728,MERCEDES-BENZ,C-CLASS SEDAN,2004,170000,190000,灰,4,4,1800,2,汽油,手自排,0.0,8891
33729,MITSUBISHI,DELICA廂車,2002,78000,258000,綠銀,5,8,2400,4,汽油,手排,0.0,8891
33730,FORD,ESCAPE,2013,121000,250000,黑,5,5,2300,2,汽油,手自排,0.0,8891
33731,BMW,7-SERIES,2001,130000,200000,黑,4,5,2800,2,汽油,手自排,0.0,8891
33732,BMW,X5,2011,200000,628000,灰,5,5,3000,4,汽油,手自排,0.0,8891
33733,LUXGEN,7 SUV,2010,50000,198000,銀,5,5,2200,2,汽油,手自排,0.0,8891
33734,FORD,FOCUS,2010,139000,135000,銀,4,4,1800,2,汽油,手自排,0.0,8891
33735,SUZUKI,SOLIO,2002,140000,88000,白,4,5,1300,2,汽油,自排,0.0,8891
33736,HONDA,FIT,2015,60000,428000,白,5,5,1500,2,汽油,手自排,0.0,8891
33737,FORD,FOCUS,2016,20000,510000,黑,5,5,1500,2,汽油,手自排,0.0,8891
33738,FORD,KUGA,2017,30000,510000,白,5,5,1500,2,汽油,手自排,0.0,8891
33739,BMW,X5,2009,180000,478000,灰,5,5,3000,4,柴油,手自排,0.0,8891
33740,MERCEDES-BENZ,C-CLASS COUPE,2016,72000,1980000,白,2,4,3000,4,汽油,手自排,0.0,8891
33741,BMW,3-SERIES SEDAN,2007,90000,380000,灰,4,5,3000,2,汽油,手自排,0.0,8891
33742,HYUNDAI,PORTER,2017,42000,478000,白,2,3,2500,2,柴油,手排,0.0,8891
33743,TOYOTA,RAV4,2014,70000,568000,白,5,5,2000,2,汽油,手自排,0.0,8891
33744,MAZDA,6,2017,100000,0,灰,4,5,2000,2,汽油,手自排,0.0,8891
33745,SKODA,FABIA,2016,66000,438000,藍黑,4,5,1200,2,汽油,自手排,0.0,8891
33746,MERCEDES-BENZ,C-CLASS SEDAN,2007,165000,340000,銀,4,4,2100,2,柴油,手自排,0.0,8891
33747,SKODA,SUPERB,2010,175000,220000,藍,4,4,2000,2,柴油,手自排,0.0,8891
33748,HONDA,FIT,2011,140000,328000,白,5,5,1500,2,汽油,手自排,0.0,8891
33749,TOYOTA,COROLLA ALTIS X,2016,70000,498000,白,4,5,1800,2,未填寫,手自排,0.0,8891
33750,VOLKSWAGEN,PASSAT,2010,70000,178000,銀,4,5,1800,2,汽油,手自排,0.0,8891
33751,VOLKSWAGEN,GOLF,2010,150000,200000,銀,5,4,1600,2,汽油,手自排,0.0,8891
33752,TOYOTA,VIOS,2013,71000,210000,灰,4,5,1500,2,汽油,自排,0.0,8891
33753,TOYOTA,PRIUS,2013,160000,388000,白,5,5,1800,2,油電複合,手自排,0.0,8891
33754,INFINITI,G35,2005,180000,180000,白,2,4,3500,2,汽油,手自排,0.0,8891
33755,MERCEDES-BENZ,C-CLASS SEDAN,2015,87000,998000,銀,4,5,2000,2,汽油,手自排,1.0,8891
33756,MINI,COUNTRYMAN JCW,2014,130000,918000,紅,5,5,1600,4,汽油,手自排,0.0,8891
33757,PORSCHE,MACAN GTS,2016,70000,0,白,5,5,3000,4,汽油,自手排,0.0,8891
33758,VOLKSWAGEN,PASSAT,2011,160000,0,藍,4,5,1800,2,汽油,手自排,0.0,8891
33759,MERCEDES-BENZ,C-CLASS SEDAN,2015,90000,1188000,白,4,5,2000,2,汽油,手自排,0.0,8891
33760,VOLVO,S60,2012,164000,320000,白,4,4,1600,2,汽油,自手排,0.0,8891
33761,MERCEDES-BENZ,SLK,2011,130000,0,黑,2,2,1800,2,汽油,手自排,0.0,8891
33762,FORD,FOCUS,2019,20000,798000,黑,5,5,1500,2,汽油,自排,0.0,8891
33763,MERCEDES-BENZ,E-CLASS SEDAN,2006,80000,388000,黑,4,5,3000,2,汽油,手自排,0.0,8891
33764,MERCEDES-BENZ,CLS,2011,52000,1580000,黑,4,4,5500,2,汽油,手自排,0.0,8891
33765,FORD,FOCUS,2013,113000,338000,白,4,5,2000,2,汽油,自手排,1.0,8891
33766,MERCEDES-BENZ,R-CLASS,2006,100000,0,黑,5,6,3500,4,汽油,手自排,0.0,8891
33767,TOYOTA,INNOVA,2014,69000,348000,銀,4,5,2000,2,汽油,手排,0.0,8891
33768,MITSUBISHI,ZINGER,2009,150000,0,銀,5,5,2400,2,汽油,自排,0.0,8891
33769,MERCEDES-BENZ,C-CLASS SEDAN,2011,150000,0,黑,4,5,1800,2,汽油,手自排,0.0,8891
33770,AUDI,A4 AVANT,2012,110000,798000,白,5,5,2000,2,汽油,自排,0.0,8891
33771,BMW,4-SERIES COUPE,2013,70000,960000,黑,2,4,2000,2,汽油,手自排,0.0,8891
33772,MITSUBISHI,OUTLANDER,2014,196000,328000,白,5,5,2400,2,汽油,自排,0.0,8891
33773,TOYOTA,CAMRY HYBRID,2014,47000,558000,黑,4,5,2500,2,油電複合,自排,0.0,8891
33774,AUDI,Q3,2015,68000,0,白,5,5,2000,2,汽油,手自排,0.0,8891
33775,BMW,4-SERIES CONVERTIBLE,2016,93000,1598000,黑,2,4,2000,2,汽油,手自排,0.0,8891
33776,BMW,3-SERIES SEDAN,2016,30000,0,白,4,5,2000,2,汽油,手自排,0.0,8891
33777,PORSCHE,PANAMERA,2012,64000,0,灰,5,4,3600,4,汽油,自手排,0.0,8891
33778,BMW,5-SERIES SEDAN,2012,110000,0,黑,4,5,2000,2,柴油,手自排,0.0,8891
33779,MERCEDES-BENZ,M-CLASS,2012,78000,0,黑,5,5,3500,4,汽油,手自排,0.0,8891
33780,TOYOTA,COROLLA ALTIS,2015,35000,398000,銀,4,5,1800,2,汽油,手自排,0.0,8891
33781,MITSUBISHI,LANCER FORTIS,2010,170000,195000,白,4,5,1800,2,汽油,自排,0.0,8891
33782,MITSUBISHI,ZINGER,2012,160000,195000,銀,5,5,2400,2,汽油,自排,0.0,8891
33783,HONDA,FIT,2015,45000,0,白,5,5,1500,2,汽油,手自排,0.0,8891
33784,MAZDA,CX-5,2015,90000,0,白,5,5,2200,4,柴油,手自排,0.0,8891
33785,SUZUKI,VITARA,2017,70000,0,黑,5,5,1400,4,汽油,手自排,0.0,8891
33786,BMW,1-SERIES HATCHBACK,2013,110000,0,白,5,5,1600,2,汽油,手自排,0.0,8891
33787,BMW,X7,2019,24000,0,黑,5,7,3000,4,汽油,手自排,0.0,8891
33788,VOLVO,V40,2016,60000,0,白,4,5,1500,2,汽油,手自排,0.0,8891
33789,BMW,4-SERIES GRAN COUPÉ,2016,40000,0,白,5,5,2000,4,汽油,手自排,0.0,8891
33790,NISSAN,SENTRA,2014,100000,0,灰,4,5,1800,2,汽油,手自排,0.0,8891
33791,TOYOTA,CAMRY HYBRID,2015,50000,0,白,4,5,2500,2,油電複合,手自排,0.0,8891
33792,BMW,4-SERIES GRAN COUPÉ,2015,100000,0,藍,5,5,2000,2,汽油,手自排,0.0,8891
33793,FORD,KUGA,2015,50000,0,白,5,5,2000,2,汽油,手自排,0.0,8891
33794,TOYOTA,YARIS,2012,180000,238000,紫,5,5,1500,2,汽油,自排,0.0,8891
33795,BMW,X6,2011,130000,0,黑,4,5,3000,4,汽油,手自排,0.0,8891
33796,BMW,5-SERIES SEDAN,2014,50000,0,黑,4,5,2000,4,汽油,手自排,0.0,8891
33797,NISSAN,LIVINA,2016,40000,0,銀,5,5,1600,2,汽油,手自排,0.0,8891
33798,MERCEDES-BENZ,GLK,2010,120000,0,白,5,5,3500,2,汽油,手自排,0.0,8891
33799,TOYOTA,COROLLA ALTIS,2016,20000,0,黑,4,5,1800,2,汽油,手自排,0.0,8891
33800,BMW,3-SERIES SEDAN,2017,20000,0,白,4,5,2000,2,汽油,手自排,0.0,8891
33801,TOYOTA,COROLLA ALTIS,2013,60000,0,白,4,5,1800,2,汽油,手自排,0.0,8891
33802,MITSUBISHI,OUTLANDER,2016,39000,0,白,5,5,2400,2,汽油,自排,0.0,8891
33803,TOYOTA,RAV4,2014,45000,0,灰,5,5,2000,4,汽油,手自排,0.0,8891
33804,TOYOTA,YARIS,2015,80000,0,銀,5,5,1500,2,汽油,自排,0.0,8891
33805,MAZDA,2,2016,48000,0,白,5,5,1500,2,汽油,手自排,0.0,8891
33806,TOYOTA,RAV4,2017,50000,0,白,5,5,2500,2,油電複合,手自排,0.0,8891
33807,HYUNDAI,TUCSON,2018,40000,0,灰,5,5,1600,2,汽油,手自排,0.0,8891
33808,LEXUS,ES,2016,70000,0,黑,4,5,2500,2,油電複合,手自排,0.0,8891
33809,BMW,X6,2008,160000,0,黑,5,5,3000,4,汽油,手自排,0.0,8891
33810,TOYOTA,SIENNA,2015,100000,868000,黑,5,9,3500,2,汽油,手自排,0.0,8891
33811,MERCEDES-BENZ,E-CLASS ESTATE,2014,70000,0,銀,5,5,2000,2,汽油,手自排,0.0,8891
33812,MITSUBISHI,COLT PLUS,2016,40000,0,銀,5,5,1500,2,汽油,手自排,0.0,8891
33813,TOYOTA,YARIS,2011,72000,250000,銀,5,5,1500,2,汽油,手自排,0.0,8891
33814,TOYOTA,YARIS,2016,60000,0,銀,5,5,1500,2,汽油,手自排,0.0,8891
33815,FORD,FOCUS,2012,60000,0,灰,5,5,2000,2,柴油,手自排,0.0,8891
33816,TOYOTA,COROLLA ALTIS,2017,30000,0,銀,4,5,1800,2,汽油,手自排,0.0,8891
33817,MAZDA,5,2010,100000,0,白,5,7,2000,2,汽油,手自排,0.0,8891
33818,TOYOTA,VIOS,2016,70000,0,灰,4,5,1500,2,汽油,手自排,0.0,8891
33819,TOYOTA,YARIS,2017,36000,318000,白,5,5,1500,2,汽油,自排,0.0,8891
33820,BMW,7-SERIES,2013,80000,0,黑,4,5,3000,2,柴油,手自排,0.0,8891
33821,MERCEDES-BENZ,C-CLASS SEDAN,2016,63000,1380000,白,4,5,2000,2,汽油,手自排,0.0,8891
33822,MINI,COUNTRYMAN JCW,2014,129000,938000,紅,4,5,1600,4,汽油,手自排,0.0,8891
33823,SUBARU,FORESTER,2013,210000,338000,灰,4,5,2000,4,汽油,自手排,0.0,8891
33824,LAND ROVER,DEFENDER,2020,4200,3280000,棕,5,7,2000,4,汽油,手自排,0.0,8891
33825,VOLKSWAGEN,GOLF,2014,170000,419000,灰,5,5,1600,2,柴油,手自排,0.0,8891
33826,HONDA,CR-V,2015,48000,628000,白,5,5,2400,2,汽油,手自排,1.0,8891
33827,MERCEDES-BENZ,E-CLASS ESTATE,2019,11000,0,黑,5,7,3000,4,汽油,手自排,0.0,8891
33828,TOYOTA,COROLLA ALTIS,2017,35000,388000,白,4,5,1800,2,汽油,自排,0.0,8891
33829,HONDA,CITY,2015,42000,378000,棕,4,5,1500,2,汽油,自排,0.0,8891
33830,TOYOTA,WISH,2006,80000,218000,灰,5,7,2000,2,汽油,手自排,1.0,8891
33831,TOYOTA,COROLLA ALTIS,2003,190000,110000,白,4,5,1800,2,汽油,手自排,0.0,8891
33832,MERCEDES-BENZ,E-CLASS SEDAN,2004,230000,268000,白,4,5,2600,2,汽油,手自排,1.0,8891
33833,MERCEDES-BENZ,A-CLASS,2018,15000,0,黑,5,5,1300,2,汽油,自手排,0.0,8891
33834,PORSCHE,718 CAYMAN,2016,30000,2690000,白,2,2,2000,2,汽油,手自排,0.0,8891
33835,TOYOTA,YARIS,2009,180000,198000,灰,5,5,1500,2,汽油,自排,0.0,8891
33836,NISSAN,ALTIMA,2019,6600,950000,紅,4,5,2000,2,汽油,手自排,0.0,8891
33837,BMW,5-SERIES SEDAN,2015,58000,0,黑,4,5,2000,2,柴油,自排,0.0,8891
33838,MERCEDES-BENZ,CLA,2014,53000,930000,銀,4,5,1600,2,汽油,自手排,0.0,8891
33839,MERCEDES-BENZ,E-CLASS SEDAN,2017,50000,1628000,黑,4,5,2000,2,汽油,自排,0.0,8891
33840,MERCEDES-BENZ,M-CLASS,2014,170000,880000,黑,5,5,2200,4,柴油,自排,0.0,8891
33841,BMW,M4,2014,61000,2230000,白,2,4,3000,2,汽油,手自排,0.0,8891
33842,NISSAN,TIIDA,2011,161000,238000,藍,5,5,1800,2,汽油,自排,1.0,8891
33843,MERCEDES-BENZ,M-CLASS,2013,120000,1080000,黑,5,5,3000,4,柴油,自排,0.0,8891
33844,BMW,3-SERIES SEDAN,2012,158000,738000,黑,4,5,2000,2,柴油,手自排,0.0,8891
33845,MERCEDES-BENZ,GLC,2017,29000,0,白,5,5,2000,4,汽油,手自排,0.0,8891
33846,MERCEDES-BENZ,GLA,2018,31000,0,白,5,5,2000,4,汽油,手自排,0.0,8891
33847,MERCEDES-BENZ,GLA,2020,220,0,白,5,5,2000,4,汽油,手自排,0.0,8891
33848,BMW,X3,2018,13000,0,白,5,5,3000,4,汽油,手自排,0.0,8891
33849,MERCEDES-BENZ,C-CLASS ESTATE,2017,20000,0,白,5,5,2000,4,汽油,自手排,0.0,8891
33850,MERCEDES-BENZ,C-CLASS SEDAN,2016,65000,0,黑,5,5,2000,4,汽油,手自排,0.0,8891
33851,MERCEDES-BENZ,GLE,2020,14000,0,白,5,5,3000,4,汽油,手自排,0.0,8891
33852,MERCEDES-BENZ,E-CLASS SEDAN,2017,46000,0,灰,4,5,2000,2,汽油,手自排,0.0,8891
33853,BMW,3-SERIES SEDAN,2019,7507,0,黑,4,5,2000,4,汽油,手自排,0.0,8891
33854,BMW,5-SERIES SEDAN,2017,42000,0,黑,4,5,2000,4,汽油,手自排,0.0,8891
33855,MERCEDES-BENZ,E-CLASS COUPE,2011,190000,680000,白,2,4,1800,2,汽油,自排,0.0,8891
33856,MERCEDES-BENZ,C-CLASS SEDAN,2014,100000,1150000,白,4,5,2000,2,汽油,自排,0.0,8891
33857,BMW,4-SERIES GRAN COUPÉ,2015,63000,1188000,黑,5,5,2000,2,汽油,手自排,0.0,8891
33858,VOLKSWAGEN,TIGUAN,2012,52000,368000,銀,5,5,2000,2,汽油,手自排,0.0,8891
33859,TOYOTA,COROLLA ALTIS,2016,72000,458000,白,4,5,1800,2,汽油,手自排,0.0,8891
33860,PORSCHE,CAYENNE GTS,2009,99000,588000,黑,5,5,4800,4,汽油,手自排,0.0,8891
33861,KIA,SOUL,2018,58000,568000,白,5,5,1600,2,柴油,手自排,0.0,8891
33862,MERCEDES-BENZ,CLA,2017,30000,1450000,白,4,5,2000,4,汽油,手自排,0.0,8891
33863,KIA,SOUL,2018,58000,568000,白,5,5,1600,2,柴油,手自排,0.0,8891
33864,BMW,5-SERIES SEDAN,2015,100000,998000,白,4,5,2000,2,汽油,手自排,0.0,8891
33865,BMW,1-SERIES HATCHBACK,2015,63000,738000,黑,5,5,2000,2,柴油,手自排,0.0,8891
33866,ISUZU,ELF,2006,150000,388000,藍,2,3,3000,2,柴油,手排,0.0,8891
33867,VOLKSWAGEN,PASSAT,2011,65000,318000,灰,4,5,1800,2,汽油,手自排,0.0,8891
33868,MERCEDES-BENZ,E-CLASS ESTATE,2013,170000,1130000,銀,5,5,2000,2,汽油,自排,0.0,8891
33869,MERCEDES-BENZ,E-CLASS SEDAN,2012,90000,858000,灰,4,5,1800,2,汽油,手自排,0.0,8891
33870,MERCEDES-BENZ,C-CLASS ESTATE,2019,3000,1888000,黑,5,4,2000,4,汽油,手自排,0.0,8891
33871,BMW,M2,2017,27000,1980000,藍,2,4,3000,2,汽油,手自排,0.0,8891
33872,TOYOTA,COROLLA ALTIS,2016,125000,428000,銀,4,5,1800,2,汽油,手自排,0.0,8891
33873,MERCEDES-BENZ,C-CLASS SEDAN,2012,140000,618000,黑,4,5,1800,2,汽油,自排,0.0,8891
33874,MERCEDES-BENZ,C-CLASS SEDAN,2011,160000,518000,銀,4,5,1800,2,汽油,自排,0.0,8891
33875,HONDA,CIVIC K12,2010,156000,338000,白,4,5,1800,2,汽油,自排,0.0,8891
33876,MERCEDES-BENZ,C-CLASS SEDAN,2016,71000,1230000,灰,4,5,2000,2,汽油,手自排,0.0,8891
33877,TOYOTA,RAV4,2015,79000,628000,白,5,5,2000,2,汽油,自排,0.0,8891
33878,MERCEDES-BENZ,GLA,2017,70000,0,灰,5,5,1600,2,汽油,手自排,0.0,8891
33879,MERCEDES-BENZ,E-CLASS SEDAN,2016,70000,0,黑,4,5,2000,2,汽油,自排,0.0,8891
33880,MERCEDES-BENZ,C-CLASS SEDAN,2011,180000,0,白,4,5,1800,2,汽油,自排,0.0,8891
33881,SKODA,YETI,2013,30000,398000,藍,5,5,1200,2,汽油,自手排,0.0,8891
33882,FORD,FIESTA,2013,98000,288000,白,5,5,1600,2,汽油,手自排,0.0,8891
33883,TOYOTA,RAV4,2011,60000,458000,白,5,5,2400,2,汽油,手自排,0.0,8891
33884,LUXGEN,7 MPV,2011,110000,298000,灰,5,7,2200,2,汽油,手自排,0.0,8891
33885,BMW,5-SERIES SEDAN,2011,160000,668000,黑,4,5,2500,2,汽油,手自排,0.0,8891
33886,LEXUS,ES,2018,30000,0,白,4,5,2500,2,汽油,手自排,0.0,8891
33887,SUBARU,BRZ,2017,14000,1058000,白,2,5,2000,2,汽油,手排,0.0,8891
33888,BMW,5-SERIES TOURING,2018,47000,0,白,5,5,3000,2,汽油,手自排,0.0,8891
33889,MERCEDES-BENZ,E-CLASS ESTATE,2017,47000,0,白,5,5,2000,2,汽油,手自排,0.0,8891
33890,NISSAN,LEAF,2019,7777,970000,白,5,5,0,2,純電,自排,0.0,8891
33891,MASERATI,QUATTROPORTE,2007,113000,658000,黑,4,5,4200,2,汽油,手自排,0.0,8891
33892,MERCEDES-BENZ,A-CLASS,2019,6000,1478000,灰,5,5,2000,2,汽油,手自排,0.0,8891
33893,VOLVO,V60,2012,260000,350000,白,5,5,2000,2,柴油,手自排,0.0,8891
33894,PORSCHE,PANAMERA,2017,14000,0,黑,5,5,3000,2,汽油,手自排,0.0,8891
33895,BMW,8-SERIES GRAN COUPE,2020,9286,0,藍,4,5,3000,2,汽油,手自排,0.0,8891
33896,BMW,4-SERIES GRAN COUPÉ,2016,66000,0,黑,2,5,2000,2,汽油,自手排,0.0,8891
33897,BMW,7-SERIES,2019,23000,0,黑,4,5,2000,2,汽油,手自排,0.0,8891
33898,SKODA,YETI,2013,168000,328000,藍,5,5,1200,2,汽油,手自排,1.0,8891
33899,MERCEDES-BENZ,E-CLASS ESTATE,2019,21000,0,黑,5,5,2000,2,汽油,手自排,0.0,8891
33900,LEXUS,RX,2016,90000,1188000,黑,5,5,2000,2,汽油,手自排,0.0,8891
33901,BMW,5-SERIES SEDAN,2017,46000,1860000,白,4,5,2000,2,汽油,手自排,0.0,8891
33902,MERCEDES-BENZ,C-CLASS SEDAN,2017,40000,2190000,黑,4,5,3000,4,汽油,手自排,0.0,8891
33903,LUXGEN,U5,2017,27000,350000,白,5,5,1600,2,汽油,手自排,0.0,8891
33904,TOYOTA,YARIS,2020,12000,450000,白,5,5,1500,2,汽油,手自排,0.0,8891
33905,HONDA,CR-V,2012,60000,488000,白,4,5,2400,2,汽油,自排,0.0,8891
33906,BMW,M4,2014,80000,1890000,白,2,4,3000,2,汽油,自手排,0.0,8891
33907,MITSUBISHI,LANCER FORTIS,2014,140000,298000,白,4,5,1800,2,汽油,手自排,0.0,8891
33908,MERCEDES-BENZ,E-CLASS SEDAN,2020,12000,2160000,黑,4,5,2000,2,汽油,手自排,0.0,8891
33909,NISSAN,TIIDA,2010,130000,0,黑,5,5,1800,2,汽油,自排,0.0,8891
33910,MERCEDES-BENZ,GLE,2020,6000,3900000,黑,5,5,3000,4,油電複合,自手排,0.0,8891
33911,AUDI,A3 SEDAN,2014,120000,580000,白,4,5,1400,2,汽油,自排,0.0,8891
33912,FORD,FOCUS,2019,24000,538000,灰,5,5,1500,2,汽油,手自排,0.0,8891
33913,PORSCHE,718 CAYMAN,2018,31000,2790000,白,2,2,2000,2,汽油,手自排,0.0,8891
33914,ALFA ROMEO,GIULIETTA,2012,69000,0,白,5,5,1700,2,汽油,手排,0.0,8891
33915,ALFA ROMEO,159,2008,78000,0,白,4,5,2200,2,汽油,手排,0.0,8891
33916,ALFA ROMEO,MITO,2016,59000,0,白,3,4,1400,2,汽油,自手排,0.0,8891
33917,MERCEDES-BENZ,C-CLASS SEDAN,2008,100000,418000,黑,4,5,2100,2,柴油,手自排,0.0,8891
33918,FIAT,500,2016,40000,0,灰,2,4,1000,2,汽油,自手排,0.0,8891
33919,FIAT,PANDA,2018,100,0,白,5,5,1000,4,汽油,手排,0.0,8891
33920,PORSCHE,718 BOXSTER,2017,27000,2790000,黃,2,2,2000,2,汽油,自手排,0.0,8891
33921,BMW,7-SERIES,2006,80000,0,黑,4,4,6000,2,汽油,手自排,0.0,8891
33922,BMW,7-SERIES,2005,178000,0,黑,4,5,6000,2,汽油,手自排,0.0,8891
33923,BMW,X6,2013,36000,1690000,白,5,5,3000,4,汽油,自手排,0.0,8891
33924,BMW,7-SERIES,2004,100000,0,黑,4,4,4400,2,汽油,手自排,0.0,8891
33925,BMW,8-SERIES GRAN COUPE,2020,1100,6180000,白,4,5,4400,4,汽油,手自排,0.0,8891
33926,MERCEDES-BENZ,C-CLASS COUPE,2019,25000,2680000,白,2,4,3000,4,汽油,手自排,0.0,8891
33927,VOLKSWAGEN,SPORTSVAN,2016,87000,598000,白,5,5,1600,2,柴油,自手排,0.0,8891
33928,TOYOTA,HILUX,2020,20000,0,黑,5,5,2800,4,柴油,手自排,0.0,8891
33929,SMART,FORFOUR,2016,75000,480000,紅,5,4,1000,2,汽油,手自排,0.0,8891
33930,BMW,2-SERIES GRAN COUPE,2020,6000,1550000,黑,4,5,1500,2,汽油,自手排,0.0,8891
33931,BMW,3-SERIES SEDAN,2018,40000,1030000,黑,4,5,1500,2,汽油,手自排,0.0,8891
33932,MERCEDES-BENZ,A-CLASS,2018,30000,0,白,5,5,2000,2,汽油,手自排,0.0,8891
33933,TOYOTA,YARIS,2012,80000,268000,白,5,5,1500,2,汽油,自排,0.0,8891
33934,BMW,1-SERIES HATCHBACK,2010,150000,458000,黑,5,5,2000,2,柴油,手自排,0.0,8891
33935,MERCEDES-BENZ,C-CLASS SEDAN,2014,98000,798000,白,4,5,1800,2,汽油,手自排,0.0,8891
33936,BMW,4-SERIES COUPE,2017,50000,1190000,香檳金,2,4,2000,4,汽油,手自排,0.0,8891
33937,MERCEDES-BENZ,C-CLASS SEDAN,2016,40000,1430000,黑,4,4,2000,4,汽油,手自排,0.0,8891
33938,LEXUS,RX,2006,180000,280000,黑,5,5,3500,2,汽油,手自排,0.0,8891
33939,MASERATI,QUATTROPORTE,2007,150000,600000,藍,4,5,4200,2,汽油,手自排,0.0,8891
33940,MERCEDES-BENZ,GLC,2016,40000,1520000,黑,5,5,2000,2,汽油,手自排,0.0,8891
33941,MITSUBISHI,FREECA,2004,228000,138000,白,2,2,2000,2,汽油,手排,0.0,8891
33942,MERCEDES-BENZ,B-CLASS,2013,80000,628000,灰,5,5,1800,2,柴油,手自排,0.0,8891
33943,CMC,VERYCA貨車,2006,294000,228000,藍,2,2,1200,4,汽油,手排,0.0,8891
33944,MERCEDES-BENZ,E-CLASS SEDAN,2012,57000,890000,銀,4,5,1800,2,汽油,自排,0.0,8891
33945,DFSK,FUWIN,2017,46000,258000,白,2,2,1200,2,汽油,手排,0.0,8891
33946,MERCEDES-BENZ,E-CLASS COUPE,2014,33000,0,黑,2,4,2000,2,汽油,手自排,0.0,8891
33947,MERCEDES-BENZ,GLK,2014,48000,1180000,白,5,5,2100,4,柴油,手自排,1.0,8891
33948,BMW,X1,2016,116000,950000,白,5,5,2000,2,汽油,自手排,0.0,8891
33949,PORSCHE,718 CAYMAN,2018,22000,2980000,白,2,2,2000,2,汽油,自排,0.0,8891
33950,BMW,3-SERIES GT,2018,25000,1480000,灰,5,5,2000,2,汽油,手自排,0.0,8891
33951,TOYOTA,RAV4,2009,110000,358000,黑,5,5,2400,4,汽油,自排,1.0,8891
33952,BMW,3-SERIES SEDAN,2020,2500,0,白,4,5,2000,2,汽油,手自排,0.0,8891
33953,CITROEN,C2,2005,59000,238000,黑,3,4,1600,2,汽油,自手排,0.0,8891
33954,MERCEDES-BENZ,S-CLASS SEDAN,2017,18000,0,黑,4,5,3000,2,汽油,手自排,0.0,8891
33955,LAMBORGHINI,HURACAN LP580-2,2016,22000,0,紅,2,2,5200,2,汽油,手自排,0.0,8891
33956,TOYOTA,CAMRY,2015,69000,538000,白,4,5,2000,2,汽油,手自排,0.0,8891
33957,NISSAN,TEANA,2005,150000,108000,銀,4,5,2300,2,汽油,自排,0.0,8891
33958,MITSUBISHI,CANTER,2017,180000,848000,藍,2,3,3000,2,柴油,手排,0.0,8891
33959,HINO,300,2013,180000,678000,白,2,3,4000,2,柴油,手排,0.0,8891
33960,CMC,VERYCA貨車,2013,60000,248000,藍,2,2,1200,2,汽油,手排,0.0,8891
33961,HONDA,CIVIC,2016,69000,535000,灰,4,5,1800,2,汽油,手自排,1.0,8891
33962,TOYOTA,YARIS,2015,80000,418000,黑,5,5,1500,2,汽油,自排,1.0,8891
33963,TOYOTA,ZACE,2005,200000,138000,銀,5,5,1800,2,汽油,自排,1.0,8891
33964,CITROEN,C2,2005,178000,188000,藍,3,4,1600,2,汽油,手排,0.0,8891
33965,VOLKSWAGEN,TIGUAN,2017,91000,828000,白,5,5,2000,2,柴油,自手排,1.0,8891
33966,BUICK,EXCELLE,2007,103000,98000,銀,4,5,1800,2,汽油,自排,0.0,8891
