,car_brand,car_model,car_year,car_mileage,car_price,source
1929,PORSCHE,CAYMAN 2.0,2018,40000 ,2580000,UsedCar
1930,BENZ,GLB-CLASS GLB250,2020,200 ,2280000,UsedCar
1931,VW,GOLF 1.6,2013,130000 ,330000,UsedCar
1932,LEXUS,RX SERIES RX450H 油電,2012,170000 ,580000,UsedCar
1933,BMW,Z4 SERIES Z4 SDRIVE,2011,64916 ,790000,UsedCar
1934,BENZ,E-CLASS ESTATE E63 S,2019,10000 ,5780000,UsedCar
1935,MAZDA,3 1.6,2010,190000 ,280000,UsedCar
1936,BENZ,C-CLASS C300,2018,44145 ,1480000,UsedCar
1937,BMW,4 SERIES COUPE 430,2017,48236 ,1590000,UsedCar
1938,HONDA,CIVIC 1.8,2010,182992 ,290000,UsedCar
1939,LEXUS,LS SERIES LS600H 油電,2010,140000 ,490000,UsedCar
1940,VW,GOLF 1.4,2020,23000 ,770000,UsedCar
1941,BMW,3 SERIES 330,2020,25000 ,1880000,UsedCar
1942,BMW,3 SERIES 330,2020,22000 ,1590000,UsedCar
1943,FORD,FOCUS 1.8,2009,166221 ,190000,UsedCar
1944,TOYOTA,SIENTA 1.8,2018,127070 ,480000,UsedCar
1945,BENZ,GLC-CLASS GLC 300,2018,68344 ,1660000,UsedCar
1946,MITSUBISHI,VERYCA 1.3,2018,88338 ,340000,UsedCar
1947,BENZ,S-CLASS S350,2015,71553 ,1780000,UsedCar
1948,LEXUS,ES SERIES ES 200,2017,20000 ,990000,UsedCar
1949,TOYOTA,PREVIA 2.4,2013,83866 ,880000,UsedCar
1950,VW,PHAETON 3.0,2007,58000 ,210000,UsedCar
1951,MITSUBISHI,SAVRIN 2.4,2007,299565 ,120000,UsedCar
1952,VW,TIGUAN 2.0,2012,225000 ,290000,UsedCar
1953,MITSUBISHI,ZINGER 2.4,2011,110000 ,230000,UsedCar
1954,SUZUKI,SOLIO 1.3,2005,220000 ,110000,UsedCar
1955,KIA,SOUL 1.6,2018,58000 ,560000,UsedCar
1956,BENZ,GLC-CLASS GLC 250,2017,55000 ,1660000,UsedCar
1957,BMW,X2 SERIES SDRIVE,2020,6600 ,1460000,UsedCar
1958,BENZ,E-CLASS E250,2018,66000 ,1920000,UsedCar
1959,BENZ,C-CLASS C300,2016,69000 ,1350000,UsedCar
1960,BMW,3 SERIES COUPE 320,2012,78000 ,590000,UsedCar
1961,BMW,6 SERIES COUPE 640,2017,34801 ,1720000,UsedCar
1962,BENZ,GLC-CLASS GLC 300,2018,21000 ,1780000,UsedCar
1963,BENZ,C-CLASS C300,2015,90500 ,1180000,UsedCar
1964,BENZ,C-CLASS C300,2016,56000 ,1290000,UsedCar
1965,PORSCHE,MACAN S,2015,64000 ,1890000,UsedCar
1966,SUBARU,FORESTER 2.0,2013,39000 ,490000,UsedCar
1967,LUXGEN,7 CEO 2.2,2012,30000 ,550000,UsedCar
1968,FORD,FOCUS 2.0,2014,84000 ,420000,UsedCar
1969,FORD,MONDEO TDCI 2.0,2014,140000 ,320000,UsedCar
1970,MITSUBISHI,LANCER FORTIS 1.8,2014,62000 ,360000,UsedCar
1971,MITSUBISHI,LANCER FORTIS 1.8,2014,62000 ,360000,UsedCar
1972,TOYOTA,YARIS 1.5,2008,233000 ,220000,UsedCar
1973,TOYOTA,YARIS 1.5,2008,233000 ,220000,UsedCar
1974,PORSCHE,MACAN S,2016,65000 ,1980000,UsedCar
1975,HONDA,CRV 2.0,2006,120000 ,190000,UsedCar
1976,TOYOTA,86 2.0,2018,61000 ,930000,UsedCar
1977,TOYOTA,CAMRY 2.0,2017,16972 ,580000,UsedCar
1978,FORD,FOCUS 1.6,2014,118437 ,320000,UsedCar
1979,MITSUBISHI,ZINGER 2.4,2018,129141 ,330000,UsedCar
1980,BENZ,GLA-CLASS GLA250,2015,40403 ,1160000,UsedCar
1981,BENZ,GLC-CLASS GLC 300,2020,12988 ,2330000,UsedCar
1982,MITSUBISHI,COLT PLUS 1.6,2007,110000 ,160000,UsedCar
1983,FORD,ESCAPE 2.3,2006,100000 ,130000,UsedCar
1984,MITSUBISHI,SPACE GEAR 2.4,2005,110000 ,150000,UsedCar
1985,HYUNDAI,MATRIX 1.8,2005,100000 ,120000,UsedCar
1986,HYUNDAI,IX35 2.0,2011,90000 ,330000,UsedCar
1987,HONDA,CRV 2.0,2004,1000000 ,150000,UsedCar
1988,TOYOTA,ALTIS 1.8,2001,100000 ,90000,UsedCar
1989,BMW,3 SERIES 320,2000,100000 ,130000,UsedCar
1990,NISSAN,TEANA 2.3,2007,120000 ,130000,UsedCar
1991,TOYOTA,CAMRY 2.0,2006,100000 ,170000,UsedCar
1992,FORD,I-MAX 2.0,2008,100000 ,190000,UsedCar
1993,LUXGEN,7 SUV 2.2,2010,100000 ,190000,UsedCar
1994,MAZDA,MPV 3.0,2005,100000 ,140000,UsedCar
1995,SUZUKI,SWIFT 1.5,2006,100000 ,210000,UsedCar
1996,FORD,ESCAPE 2.0,2003,100000 ,90000,UsedCar
1997,FORD,I-MAX 2.0,2007,100000 ,180000,UsedCar
1998,NISSAN,TIIDA 1.6,2015,70000 ,390000,UsedCar
1999,FORD,I-MAX 2.0,2010,100000 ,220000,UsedCar
2000,MITSUBISHI,ZINGER 2.4,2007,120000 ,140000,UsedCar
2001,TOYOTA,WISH 2.0,2006,100000 ,160000,UsedCar
2002,BMW,3 SERIES 320,2007,245000 ,250000,UsedCar
2003,HONDA,FIT 1.5,2010,85619 ,280000,UsedCar
2004,BMW,5 SERIES 540,2018,51000 ,1980000,UsedCar
2005,BMW,X5 SERIES X5 25D,2020,40000 ,2180000,UsedCar
2006,MITSUBISHI,OUTLANDER 2.4,2014,196399 ,320000,UsedCar
2007,BENZ,C-CLASS ESTATE C250 T,2017,38000 ,1850000,UsedCar
2008,VW,TOURAN 1.4,2012,97368 ,360000,UsedCar
2009,TOYOTA,YARIS 1.5,2018,23676 ,480000,UsedCar
2010,MITSUBISHI,COLT PLUS 1.6,2007,77558 ,160000,UsedCar
2011,MINI,COOPER S COUNTRYMAN 1.6,2011,154630 ,620000,UsedCar
2012,BMW,X3 SERIES X3 3.0,2019,25579 ,2470000,UsedCar
2013,TOYOTA,RAV-4 2.4,2009,110000 ,350000,UsedCar
2014,INFINITI,Q SEDAN Q50,2015,50000 ,750000,UsedCar
2015,BENZ,E-CLASS COUPE E400 COUPE,2015,75524 ,1390000,UsedCar
2016,TOYOTA,WISH 2.0,2015,117390 ,460000,UsedCar
2017,TOYOTA,YARIS 1.5,2010,307603 ,230000,UsedCar
2018,BENZ,CLA-CLASS CLA250,2018,44460 ,1480000,UsedCar
2019,BENZ,GLC-CLASS GLC 300,2017,53590 ,1680000,UsedCar
2020,BMW,3 SERIES 320,2015,68141 ,880000,UsedCar
2021,VW,GOLF 1.6,2013,200000 ,220000,UsedCar
2022,HONDA,CRV 2.4,2013,107326 ,560000,UsedCar
2023,TOYOTA,RAV-4 2.0,2015,79386 ,620000,UsedCar
2024,VOLVO,V40 1.6,2014,59000 ,580000,UsedCar
2025,BENZ,C-CLASS C300,2016,67810 ,1330000,UsedCar
2026,HONDA,FIT 1.5,2015,8100 ,470000,UsedCar
2027,TOYOTA,VIOS 1.5,2006,167000 ,150000,UsedCar
2028,BMW,3 SERIES 318,2018,23000 ,1050000,UsedCar
2029,MITSUBISHI,COLT PLUS 1.5,2018,47000 ,390000,UsedCar
2030,BMW,7 SERIES 730,2010,76000 ,680000,UsedCar
2031,TOYOTA,WISH 2.0,2013,150005 ,380000,UsedCar
2032,HONDA,CRV 1.5 TURBO,2020,38900 ,870000,UsedCar
2033,TOYOTA,RAV-4 2.4,2011,147000 ,390000,UsedCar
2034,BENZ,C-CLASS C300,2017,31000 ,1450000,UsedCar
2035,LEXUS,IS SERIES IS300,2019,30000 ,1290000,UsedCar
2036,LEXUS,RX SERIES RX270,2013,90000 ,790000,UsedCar
2037,LEXUS,NX SERIES NX200,2018,50000 ,1180000,UsedCar
2038,PEUGEOT,3008 1.6,2014,69184 ,460000,UsedCar
2039,TOYOTA,CAMRY 2.0,2017,106492 ,530000,UsedCar
2040,BENZ,E-CLASS E350,2010,124175 ,820000,UsedCar
2041,TOYOTA,CAMRY 2.0,2016,88364 ,520000,UsedCar
2042,FORD,FIESTA 1.6,2014,49054 ,290000,UsedCar
2043,BMW,1 SERIES 118,2015,63000 ,730000,UsedCar
2044,PORSCHE,996 3.4,2001,147000 ,990000,UsedCar
2045,BMW,3 SERIES 320,2020,2868 ,1860000,UsedCar
2046,BMW,2 SERIES 220I,2016,34000 ,990000,UsedCar
2047,BMW,M3 M3 SEDAN,2017,25493 ,2490000,UsedCar
2048,BENZ,GLC-CLASS GLC 300,2018,54549 ,2190000,UsedCar
2049,BMW,6 SERIES GRAN COUPE 640,2016,78521 ,1680000,UsedCar
2050,BENZ,CLA-CLASS CLA250,2014,47498 ,1090000,UsedCar
2051,BENZ,C-CLASS C300,2017,79287 ,1390000,UsedCar
2052,MAZDA,MPV 3.0,2003,250000 ,90000,UsedCar
2053,VW,GOLF PLUS 2.0,2010,220000 ,250000,UsedCar
2054,MITSUBISHI,DELICA 2.4,2012,100000 ,260000,UsedCar
2055,BMW,1 SERIES 118,2021,2000 ,1500000,UsedCar
2056,TOYOTA,ALTIS 1.8,2011,90400 ,270000,UsedCar
2057,BMW,X1 SERIES X1 SDRIVE,2013,80000 ,620000,UsedCar
2058,TOYOTA,YARIS 1.5,2013,128870 ,280000,UsedCar
2059,VW,GOLF 2.0,2016,220000 ,750000,UsedCar
2060,TOYOTA,ALTIS 1.8,2012,240000 ,280000,UsedCar
2061,MAZDA,3 1.6,2014,79000 ,380000,UsedCar
2062,MITSUBISHI,LANCER 1.6,2003,166832 ,40000,UsedCar
2063,TOYOTA,COROLLA 1.8,1996,144718 ,40000,UsedCar
2064,BMW,5 SERIES 530,2017,45360 ,1860000,UsedCar
2065,BENZ,C-CLASS C43,2017,40915 ,2190000,UsedCar
2066,BMW,5 SERIES 530,2017,48770 ,1880000,UsedCar
2067,BENZ,GLA-CLASS GLA250,2021,100 ,2380000,UsedCar
2068,BENZ,S-CLASS S350,2004,210000 ,170000,UsedCar
2069,BMW,5 SERIES 530,2007,180000 ,370000,UsedCar
2070,BENZ,GLC-CLASS GLC 300,2020,32633 ,1880000,UsedCar
2071,TOYOTA,YARIS 1.5,2009,128500 ,260000,UsedCar
2072,BENZ,E-CLASS E300,2017,68000 ,1680000,UsedCar
2073,TOYOTA,CAMRY 2.2,1995,300000 ,20000,UsedCar
2074,HONDA,ACCORD 2.4,2010,115599 ,360000,UsedCar
2075,MITSUBISHI,COLT PLUS 1.5,2009,180000 ,180000,UsedCar
2076,LEXUS,RX SERIES RX450H 油電,2011,110000 ,660000,UsedCar
2077,TOYOTA,WISH 2.0,2006,192000 ,180000,UsedCar
2078,TOYOTA,CAMRY 2.4,2010,140000 ,330000,UsedCar
2079,SMART,FORFOUR 1.5,2016,55000 ,450000,UsedCar
2080,VOLVO,V40 2.0,2014,29000 ,590000,UsedCar
2081,TOYOTA,ALTIS 1.8,2007,103000 ,180000,UsedCar
2082,TOYOTA,ALTIS 1.8,2015,49000 ,460000,UsedCar
2083,HONDA,FIT 1.5,2018,87000 ,480000,UsedCar
2084,BENZ,GLC-CLASS GLC 300,2018,47806 ,1650000,UsedCar
2085,BENZ,CLA-CLASS CLA250,2014,74000 ,1060000,UsedCar
2086,BENZ,CLA-CLASS CLA200,2015,69760 ,920000,UsedCar
2087,TOYOTA,CAMRY 2.4,2011,50000 ,430000,UsedCar
2088,BMW,5 SERIES 530,2017,20000 ,1440000,UsedCar
2089,BMW,3 SERIES 318,2016,100000 ,980000,UsedCar
2090,BMW,5 SERIES 520,2016,140000 ,880000,UsedCar
2091,TOYOTA,RAV-4 2.0,2018,81574 ,720000,UsedCar
2092,SKODA,OCTAVIA 1.6,2015,124886 ,590000,UsedCar
2093,MAZDA,5 七人座,2009,181617 ,250000,UsedCar
2094,TOYOTA,ALTIS 1.8,2013,133133 ,410000,UsedCar
2095,MITSUBISHI,VERYCA 1.2,2005,190000 ,180000,UsedCar
2096,MITSUBISHI,VERYCA 1.2,2004,280000 ,140000,UsedCar
2097,LUXGEN,M7 2.2,2016,80000 ,560000,UsedCar
2098,HONDA,ACCORD 2.0,2002,226132 ,40000,UsedCar
2099,TOYOTA,ALTIS 1.8,2017,49523 ,490000,UsedCar
2100,TOYOTA,SIENNA 2.7,2021,131 ,2580000,UsedCar
2101,TOYOTA,SIENNA 2.7,2021,128 ,2280000,UsedCar
2102,TOYOTA,SIENNA 2.7,2021,174 ,1950000,UsedCar
2103,ALFA ROMEO,GIULIA TI,2017,50000 ,2690000,UsedCar
2104,BENZ,GLA-CLASS GLA250,2016,40387 ,1380000,UsedCar
2105,BENZ,S-CLASS S350,2012,193495 ,520000,UsedCar
2106,MAZDA,3S 2.0,2008,144446 ,130000,UsedCar
2107,BMW,5 SERIES 520,2019,19327 ,1790000,UsedCar
2108,BENZ,E-CLASS E43 AMG,2017,49280 ,2780000,UsedCar
2109,BMW,5 SERIES 530,2017,32990 ,1690000,UsedCar
2110,LEXUS,LS SERIES LS500H,2018,17000 ,2880000,UsedCar
2111,BMW,3 SERIES 330,2019,43130 ,1850000,UsedCar
2112,LUXGEN,U6 2.0,2014,82225 ,360000,UsedCar
2113,BMW,5 SERIES 540,2017,40203 ,1990000,UsedCar
2114,BENZ,GLC-CLASS GLC 300,2020,5265 ,2280000,UsedCar
2115,BMW,M3 M3 SEDAN,2017,32831 ,2860000,UsedCar
2116,BMW,M4 M4 COUPE,2017,56277 ,2880000,UsedCar
2117,BMW,5 SERIES 530,2017,33389 ,1580000,UsedCar
2118,MITSUBISHI,FREECA 2.0,2004,47000 ,120000,UsedCar
2119,BMW,6 SERIES GRAN TURSIMO GT 630,2018,51000 ,2180000,UsedCar
2120,BENZ,C-CLASS C250,2013,170000 ,660000,UsedCar
2121,HONDA,CIVIC 1.8,2015,66492 ,480000,UsedCar
2122,TOYOTA,VIOS 1.5,2017,113746 ,340000,UsedCar
2123,HYUNDAI,SANTA FE 2.2,2010,210671 ,320000,UsedCar
2124,NISSAN,KICKS 1.5,2020,10557 ,650000,UsedCar
2125,BMW,3 SERIES 320,2020,2000 ,1880000,UsedCar
2126,LEXUS,RX SERIES RX450H 油電,2011,190000 ,490000,UsedCar
2127,BMW,4 SERIES COUPE 430,2017,57000 ,1380000,UsedCar
2128,BMW,X5 SERIES X5 25D,2015,162714 ,1160000,UsedCar
2129,TOYOTA,WISH 2.0,2005,200000 ,200000,UsedCar
2130,TOYOTA,ALTIS 1.8,2007,141800 ,190000,UsedCar
2131,TOYOTA,CAMRY 2.0,2009,156000 ,280000,UsedCar
2132,BMW,5 SERIES 528,2015,80000 ,1000000,UsedCar
2133,AUDI,A6 ALLROAD 50 TDI,2001,81500 ,350000,UsedCar
2134,BMW,X1 SERIES X1 SDRIVE,2016,75000 ,990000,UsedCar
2135,TOYOTA,TERCEL 1.5,1999,184742 ,40000,UsedCar
2136,BENZ,E-CLASS E280,2007,207700 ,350000,UsedCar
2137,FORD,TIERRA 1.6,2005,106187 ,100000,UsedCar
2138,HONDA,CRV 2.4,2014,109771 ,550000,UsedCar
2139,HYUNDAI,TUCSON 2.0,2007,266006 ,160000,UsedCar
2140,MAZDA,3 2.0,2013,124000 ,370000,UsedCar
2141,MAZDA,3 2.0,2013,124000 ,370000,UsedCar
2142,BMW,X4 SERIES M40I,2019,27814 ,2590000,UsedCar
2143,HONDA,CIVIC 2.0,2018,1 ,1790000,UsedCar
2144,MINI,COOPER 1.6,2014,31000 ,600000,UsedCar
2145,BENZ,C-CLASS COUPE C43,2018,48373 ,1990000,UsedCar
2146,BMW,4 SERIES GRAN COUPE 428I,2016,59069 ,1390000,UsedCar
2147,NISSAN,CEFIRO 2.0,1996,73000 ,50000,UsedCar
2148,BENZ,C-CLASS C300,2019,4950 ,1880000,UsedCar
2149,TOYOTA,VIOS 1.5,2016,65000 ,360000,UsedCar
2150,MAZDA,CX-3 2.0,2016,120574 ,550000,UsedCar
2151,BENZ,GLC-CLASS GLC 300,2018,30000 ,2150000,UsedCar
2152,TOYOTA,ALTIS 1.8,2017,104837 ,450000,UsedCar
2153,PEUGEOT,308 1.6,2011,73000 ,350000,UsedCar
2154,VW,GOLF 1.6,2010,93467 ,330000,UsedCar
2155,BMW,3 SERIES 320,2012,139779 ,690000,UsedCar
2156,BENZ,E-CLASS ESTATE E250 T,2018,75000 ,2090000,UsedCar
2157,PORSCHE,CAYENNE 3.0,2018,52000 ,2850000,UsedCar
2158,VW,GOLF 2.0,2014,95000 ,820000,UsedCar
2159,VW,GOLF 2.0,2017,50000 ,1060000,UsedCar
2160,SUZUKI,ESCUDO 1.6,1996,100000 ,100000,UsedCar
2161,HONDA,FIT 1.5,2013,102261 ,350000,UsedCar
2162,TOYOTA,VIOS 1.5,2013,120000 ,240000,UsedCar
2163,BMW,5 SERIES 525,2004,110000 ,230000,UsedCar
2164,BENZ,E-CLASS E200,2015,73854 ,1070000,UsedCar
2165,BENZ,GLB-CLASS GLB250,2020,331 ,2480000,UsedCar
2166,AUDI,A8 3.0,2016,30000 ,1580000,UsedCar
2167,TOYOTA,RAV-4 2.4,2010,160000 ,310000,UsedCar
2168,TOYOTA,YARIS 1.5,2015,16500 ,380000,UsedCar
2169,TOYOTA,WISH 2.0,2013,25000 ,520000,UsedCar
2170,TOYOTA,INNOVA 2.0,2015,51000 ,390000,UsedCar
2171,TOYOTA,CAMRY 2.0,2017,59112 ,490000,UsedCar
2172,PEUGEOT,3008 1.6,2014,83000 ,500000,UsedCar
2173,TOYOTA,ALTIS 1.8,2014,142290 ,380000,UsedCar
2174,PEUGEOT,308 1.2,2016,51000 ,530000,UsedCar
2175,HONDA,ODYSSEY 2.4,2017,70000 ,1160000,UsedCar
2176,TOYOTA,ALTIS 1.8,2011,126000 ,290000,UsedCar
2177,VW,GOLF 1.6,2012,69500 ,360000,UsedCar
2178,NISSAN,X-TRAIL 2.5,2003,258142 ,40000,UsedCar
2179,TOYOTA,ALTIS 1.8,2013,94000 ,380000,UsedCar
2180,PROTON,GEN2 1.6,2013,90922 ,150000,UsedCar
2181,TOYOTA,ALTIS 1.8,2017,56122 ,520000,UsedCar
2182,TOYOTA,CAMRY 2.0,2008,225210 ,220000,UsedCar
2183,FORD,FOCUS 1.8,2010,210309 ,190000,UsedCar
2184,HYUNDAI,I10 1.2,2015,106312 ,240000,UsedCar
2185,BMW,7 SERIES 730,2016,68988 ,1680000,UsedCar
2186,TOYOTA,RAV-4 2.5,2013,14279 ,530000,UsedCar
2187,KIA,SOUL 2.0,2015,53000 ,430000,UsedCar
2188,MAZDA,3 2.0,2009,216000 ,200000,UsedCar
2189,HYUNDAI,IX35 2.0,2015,133000 ,410000,UsedCar
2190,TOYOTA,PRIUS 1.8,2012,166000 ,410000,UsedCar
2191,CHRYSLER,300C 3.5,2004,170000 ,160000,UsedCar
2192,BMW,3 SERIES 340I,2019,15000 ,2680000,UsedCar
2193,VW,TIGUAN 2.0,2019,26067 ,1020000,UsedCar
2194,MAZDA,5 七人座,2010,186278 ,290000,UsedCar
2195,MITSUBISHI,VERYCA 1.3,2016,170000 ,320000,UsedCar
2196,TOYOTA,RAV-4 2.0,2017,40728 ,780000,UsedCar
2197,NISSAN,TIIDA 1.6,2016,83482 ,410000,UsedCar
2198,HYUNDAI,VELOSTER 1.6,2016,35823 ,630000,UsedCar
2199,VW,GOLF 1.4,2020,30000 ,990000,UsedCar
2200,SKODA,SUPERB 2.0,2012,40000 ,530000,UsedCar
2201,SKODA,FABIA 1.2,2015,40000 ,340000,UsedCar
2202,PEUGEOT,2008 1.2,2016,40000 ,580000,UsedCar
2203,VOLVO,V50 2.5,2007,200000 ,260000,UsedCar
2204,VW,T4 2.0,1993,125000 ,80000,UsedCar
2205,MAZDA,5 七人座,2010,60722 ,290000,UsedCar
2206,PEUGEOT,607 2.7,2008,134000 ,290000,UsedCar
2207,BMW,5 SERIES 540,2017,66500 ,1990000,UsedCar
2208,BENZ,S-CLASS S450,2018,41610 ,3580000,UsedCar
2209,BMW,4 SERIES COUPE 428,2014,140000 ,980000,UsedCar
2210,HONDA,CIVIC 1.8,2008,160000 ,290000,UsedCar
2211,BENZ,GLC-CLASS GLC 300,2017,47000 ,1750000,UsedCar
2212,BENZ,GLB-CLASS GLB250,2021,200 ,2590000,UsedCar
2213,HONDA,CRV 1.5 TURBO,2018,59251 ,870000,UsedCar
2214,TOYOTA,ZACE SURF 1.8,2003,204362 ,110000,UsedCar
2215,MAZDA,TRIBUTE 3.0,2005,228755 ,130000,UsedCar
2216,BENZ,GT-CLASS GT 4.0,2017,60000 ,3680000,UsedCar
2217,BENZ,C-CLASS COUPE C300 COUPE,2017,24000 ,1650000,UsedCar
2218,BMW,3 SERIES 330,2019,10000 ,1690000,UsedCar
2219,BENZ,C-CLASS C200 K,2009,175000 ,450000,UsedCar
2220,BMW,3 SERIES 330,2005,301286 ,220000,UsedCar
2221,LEXUS,RX SERIES RX350,2006,278000 ,1980000000,UsedCar
2222,NISSAN,LIVINA 1.6,2014,150000 ,250000,UsedCar
2223,MITSUBISHI,OUTLANDER 2.4,2014,120000 ,360000,UsedCar
2224,NISSAN,LIVINA 1.6,2014,225000 ,200000,UsedCar
2225,FORD,ESCAPE 2.0,2002,270000 ,70000,UsedCar
2226,BMW,3 SERIES 330,2019,18000 ,1690000,UsedCar
2227,SAAB,9000 2.0,1995,239511 ,80000,UsedCar
2228,BENZ,E-CLASS E250,2012,175000 ,800000,UsedCar
2229,SAAB,9000 2.3,1996,210000 ,120000,UsedCar
2230,TOYOTA,CAMRY 3.5,2009,127974 ,190000,UsedCar
2231,TOYOTA,YARIS 1.5,2007,193300 ,1780000000,UsedCar
2232,PORSCHE,MACAN S,2016,71749 ,1880000,UsedCar
2233,BENZ,GLC-CLASS GLC 300,2018,26000 ,1680000,UsedCar
2234,VW,BEETLE 1.2,2014,40000 ,690000,UsedCar
2235,TOYOTA,CORONA 2.0,2012,118000 ,320000,UsedCar
2236,BMW,7 SERIES 740,2017,50000 ,1990000,UsedCar
2237,FORD,ESCAPE 2.3,2004,73000 ,130000,UsedCar
2238,NISSAN,X-TRAIL 2.0,2016,90490 ,590000,UsedCar
2239,LEXUS,RX SERIES RX350,2006,197225 ,230000,UsedCar
2240,PORSCHE,MACAN S,2015,70000 ,1750000,UsedCar
2241,TOYOTA,ALTIS 1.8,2011,172000 ,260000,UsedCar
2242,HONDA,FIT 1.5,2020,9600 ,580000,UsedCar
2243,BMW,7 SERIES 730,2019,10000 ,2880000,UsedCar
2244,BMW,5 SERIES 520,2019,44000 ,1690000,UsedCar
2245,BMW,5 SERIES 520,2019,44000 ,1690000,UsedCar
2246,VW,GOLF 2.0,2008,227000 ,290000,UsedCar
2247,VW,GOLF 2.0,2008,227000 ,290000,UsedCar
2248,NISSAN,TEANA 2.0,2006,130000 ,140000,UsedCar
2249,NISSAN,TIIDA 1.6,2015,40320 ,390000,UsedCar
2250,NISSAN,SUPER SENTRA 1.8,2018,30000 ,500000,UsedCar
2251,LUXGEN,M7 2.2,2018,11000 ,700000,UsedCar
2252,BENZ,C-CLASS C250,2014,130000 ,720000,UsedCar
2253,NISSAN,TIIDA 1.6,2015,120739 ,490000,UsedCar
2254,BMW,X1 SERIES X1 SDRIVE,2020,60000 ,1560000,UsedCar
2255,TOYOTA,ALTIS 1.8,2006,228000 ,170000,UsedCar
2256,SUBARU,XV 2.0,2014,120962 ,460000,UsedCar
2257,MITSUBISHI,ZINGER 2.4,2020,32 ,590000,UsedCar
2258,BENZ,C-CLASS C200 K,2001,251519 ,150000,UsedCar
2259,BENZ,S-CLASS S350,2005,182221 ,390000,UsedCar
2260,HONDA,CIVIC 1.8,2011,98232 ,360000,UsedCar
2261,HYUNDAI,STAREX 2.5,2015,172584 ,540000,UsedCar
2262,NISSAN,LIVINA 1.6,2017,54278 ,430000,UsedCar
2263,LUXGEN,M7 2.2,2021,11 ,950000,UsedCar
2264,LUXGEN,M7 2.2,2021,9 ,790000,UsedCar
2265,NISSAN,TIIDA 1.8,2010,120000 ,240000,UsedCar
2266,HYUNDAI,ELANTRA 1.8,2016,140000 ,490000,UsedCar
2267,NISSAN,X-TRAIL 2.0,2004,340000 ,130000,UsedCar
2268,BMW,3 SERIES 328,2012,170000 ,890000,UsedCar
2269,BMW,5 SERIES 525,2004,155900 ,330000,UsedCar
2270,LEXUS,RX SERIES RX330,2005,290000 ,190000,UsedCar
2271,VW,CADDY 1.4,2016,100000 ,590000,UsedCar
2272,TOYOTA,ALTIS 1.8,2010,171819 ,280000,UsedCar
2273,HONDA,CRV 2.0,2006,244501 ,170000,UsedCar
2274,BMW,5 SERIES 540,2007,20 ,290000,UsedCar
2275,BMW,5 SERIES 530,2017,54960 ,1680000,UsedCar
2276,BENZ,E-CLASS ESTATE E43 T,2017,55500 ,2790000,UsedCar
2277,VW,POLO 1.6,2016,56062 ,380000,UsedCar
2278,MITSUBISHI,GRAND LANCER 1.8,2017,59357 ,430000,UsedCar
2279,PORSCHE,MACAN S,2015,65017 ,1920000,UsedCar
2280,MAZDA,5 七人座,2010,158890 ,350000,UsedCar
2281,BENZ,C-CLASS C300,2018,21000 ,1680000,UsedCar
2282,BMW,3 SERIES 328,2015,81256 ,1290000,UsedCar
2283,BMW,3 SERIES 328,2015,65675 ,1290000,UsedCar
2284,BENZ,C-CLASS C300,2017,36217 ,1490000,UsedCar
2285,BENZ,C-CLASS C300,2017,32745 ,1490000,UsedCar
2286,BENZ,GLC-CLASS GLC 300,2019,9638 ,2290000,UsedCar
2287,BMW,3 SERIES 328,2016,58834 ,1220000,UsedCar
2288,TOYOTA,ALTIS 1.8,2017,64500 ,490000,UsedCar
2289,BMW,X1 SERIES X1 SDRIVE,2016,67000 ,990000,UsedCar
2290,LUXGEN,U6 1.8,2019,9000 ,560000,UsedCar
2291,LEXUS,LS SERIES LS460,2014,120000 ,590000,UsedCar
2292,LEXUS,NX SERIES 300,2018,20000 ,1590000,UsedCar
2293,LUXGEN,U6 2.0,2014,100000 ,380000,UsedCar
2294,MINI,COOPER S COUNTRYMAN 2.0,2019,27000 ,1330000,UsedCar
2295,MINI,COOPER S COUNTRYMAN 2.0,2018,27820 ,1380000,UsedCar
2296,FORD,FIESTA 1.5,2017,42524 ,380000,UsedCar
2297,TOYOTA,VIOS 1.5,2015,41000 ,280000,UsedCar
2298,LUXGEN,U7 2.2,2016,50000 ,450000,UsedCar
2299,PROTON,GEN2 1.6,2013,90922 ,150000,UsedCar
2300,FORD,FOCUS 1.8,2010,210336 ,190000,UsedCar
2301,MITSUBISHI,COLT PLUS 1.6,2009,250834 ,150000,UsedCar
2302,LEXUS,ES SERIES ES 200,2018,90000 ,990000,UsedCar
2303,BENZ,C-CLASS C300,2019,24000 ,1880000,UsedCar
2304,BMW,1 SERIES 118,2019,14000 ,1080000,UsedCar
2305,BMW,1 SERIES 118,2018,28000 ,990000,UsedCar
2306,BENZ,C-CLASS C300,2015,90000 ,1110000,UsedCar
2307,BENZ,C-CLASS C300,2017,68000 ,1440000,UsedCar
2308,TOYOTA,YARIS 1.5,2018,25000 ,420000,UsedCar
2309,BENZ,E-CLASS E350,2010,67000 ,660000,UsedCar
2310,TOYOTA,SIENNA 3.5,2013,49285 ,850000,UsedCar
2311,NISSAN,MARCH 1.3,1999,190000 ,60000,UsedCar
2312,MAZDA,5 七人座,2014,158200 ,410000,UsedCar
2313,NISSAN,LIVINA 1.6,2016,64000 ,350000,UsedCar
2314,VW,GOLF 2.0,2017,75000 ,990000,UsedCar
2315,BENZ,C-CLASS COUPE C250 COUPE,2016,70000 ,1490000,UsedCar
